# sliding rolling num_particles error
1.503930899795359544e+00 3.833465781329205013e-01 4.375375996505381337e+00 3.540071343638526287e+02 4.208275862068966262e+02 1.489759678543606424e+05
2.033803930326011589e+00 2.758626572115302489e-01 2.664997574030815386e+00 6.670915576694412721e+02 6.332318668252081579e+02 4.224236324063562788e+05
1.356533669306071221e+00 9.864645063803481051e-01 3.735999035413092528e+00 7.538168846611178253e+01 8.732461355529135005e+01 6.582676814448574987e+03
5.391300603553500492e-01 1.982831645719023594e+00 4.398159946190790315e+00 2.446801426872771117e+02 2.618882282996433446e+02 6.407884906847493403e+04
1.305025581301013426e+00 2.189367672473360837e+00 4.139591118543370918e+00 2.975457788347206360e+02 4.204851367419739745e+02 1.251135775003146555e+05
5.339229475973015226e-01 1.557292320068748959e+00 2.950931165975834158e+00 6.090035671819264280e+02 5.906825208085613212e+02 3.597277622444263543e+05
1.982041917756060423e+00 1.208395074178122641e+00 3.595948030378949500e+00 9.935315101070156629e+01 1.092413793103448683e+02 1.085347525523802324e+04
6.825587129967155553e-01 2.268784448895025285e+00 3.621225431609331746e+00 1.584256837098692188e+02 1.184019024970273790e+02 1.875790235564083559e+04
1.180920810466803417e+00 8.899365357801818366e-01 3.656137787173290299e+00 5.359334126040428714e+01 1.827824019024970781e+01 9.795919641556895385e+02
1.138192551841984645e+00 1.393330828687943779e+00 3.985407799723539313e+00 1.625778834720570956e+02 2.427538644470868405e+02 3.946640948647003097e+04
1.099051831988079542e+00 2.348048226361333146e+00 3.255528114349618196e+00 2.707919143876338239e+02 2.020451843043995837e+02 5.471220225059067161e+04
1.081855587561409315e+00 6.931849857521166225e-01 4.306101094077376956e+00 2.621022592152200446e+02 3.677479191438764019e+02 9.638756042930607509e+04
1.765158838711367029e+00 1.313439173085602985e+00 3.110647325267168473e+00 3.279381688466112905e+02 2.479334126040428430e+02 8.130682932526114746e+04
1.050574849839786218e+00 1.544149591452372405e+00 4.162479782534466821e+00 2.362901307966706952e+02 3.380404280618312214e+02 7.987561696129264601e+04
1.536453206134229088e+00 9.660752587937274649e-01 3.894320902824438768e+00 1.331272294887039607e+02 2.252461355529132447e+02 2.998639397919640032e+04
1.344021415300253652e+00 1.441301513017866576e+00 4.193564386657241627e+00 3.043091557669441727e+02 4.204851367419739745e+02 1.279574769744981750e+05
1.095142608207583468e+00 1.044406030619210890e+00 3.967462997288911719e+00 1.258073721759810155e+02 1.985778834720571240e+02 2.498256169188768035e+04
1.618127655253139174e+00 5.867940356339920172e-01 4.106904692944742585e+00 2.152294887039239484e+02 2.957479191438764019e+02 6.365367342258596182e+04
1.527756991076401505e+00 8.344879100112210235e-01 3.659968479443500122e+00 4.156480380499406380e+01 5.213793103448276867e+01 2.167102874246587362e+03
9.062676765185481154e-01 5.926686892390778949e-01 4.292149946333086774e+00 2.613745541022592533e+02 3.121426872770512091e+02 8.158615570332021161e+04
1.358408496731394743e+00 8.020671800131058404e-01 3.199389591893358809e+00 3.342306777645660532e+02 2.826492271105827285e+02 9.447004274680082744e+04
7.733091930735004338e-01 1.182053728466217368e+00 3.858357415598439921e+00 3.582877526753865283e+01 6.228299643281808073e+01 2.231523482180350584e+03
9.969751732708148628e-01 6.781223764134494125e-01 3.633357367807401150e+00 1.227253269916765959e+02 8.561236623067779306e+01 1.050680564019110352e+04
1.991631893887260585e+00 7.801377282965877846e-01 3.848943458173393672e+00 1.279904875148632755e+02 2.021307966706302466e+02 2.587081920764166716e+04
1.125390994202146056e+00 1.047199977892201650e+00 3.494924303392134668e+00 1.541022592152200161e+02 9.768370986920334076e+01 1.505328037936831970e+04
1.203002814107752894e+00 7.625184095605846979e-01 3.886265981074384257e+00 8.475624256837100745e+01 1.091985731272295226e+02 9.255260752091464383e+03
1.083267093517331192e+00 7.461083719788250690e-01 3.854179260501485960e+00 4.516052318668253207e+01 8.856599286563617568e+01 3.999686574360122449e+03
1.426430211729541764e+00 8.805676472444281533e-01 3.594933106252536703e+00 7.640903686087992241e+01 1.665160523186682795e+01 1.272333117954533463e+03
1.350350458442704626e+00 1.151537580046109843e+00 3.461050084689668793e+00 1.395481569560047888e+02 9.764090368608800929e+01 1.362560815291235667e+04
9.912962635839964731e-01 9.860159931261807120e-01 3.698701652383303173e+00 7.392627824019027116e+01 2.273008323424495103e+01 1.680350457597476179e+03
1.359995665660661102e+00 9.619157328311335187e-01 3.904746828918482571e+00 1.229821640903686415e+02 1.932699167657551129e+02 2.376875261741798386e+04
1.974594834270249510e+00 6.682897252945358968e-01 3.805565750173520279e+00 8.150297265160524773e+01 1.466967895362663796e+02 1.195622442565261008e+04
1.269393758550339202e+00 6.278764356008685876e-01 3.441621534465204579e+00 2.029441141498216723e+02 1.579976218787158473e+02 3.206468740995446933e+04
9.525682243565110063e-01 6.179297522540121435e-01 3.508774221532823034e+00 2.018739595719382294e+02 1.680570749108204893e+02 3.392634714632516989e+04
1.387886574149037155e+00 1.202411634612855273e+00 3.658451747857463410e+00 7.739357907253271662e+01 7.769322235434009372e+01 6.012956547680486437e+03
1.459164938102452513e+00 7.318553275052646079e-01 3.618898625926413981e+00 6.622116527942925757e+01 1.849227110582640421e+01 1.224579741290944412e+03
1.364166719237981384e+00 4.189317122063237475e-01 3.736908767301508671e+00 5.042568370986921167e+01 6.819024970273484598e+01 3.438539963607110167e+03
1.701905892321792235e+00 9.745063018450632608e-01 3.712113606035308599e+00 7.623781212841856814e+01 1.159619500594530734e+02 8.840685362677639205e+03
1.254196054539784111e+00 7.313089685606588564e-01 3.664249669414886057e+00 5.671819262782403115e+01 3.257550535077290021e+01 1.847623787433849884e+03
1.091697017657429658e+00 1.279610724871468541e+00 3.730622526609718825e+00 8.411414982164092180e+01 7.015933412604043440e+01 5.901392742064329468e+03
1.347932962444489124e+00 7.848819096629711112e-01 3.526774786222256708e+00 1.292746730083234468e+02 6.985969084423307152e+01 9.031088690350798061e+03
1.466888113279051886e+00 9.261024816616421074e-01 3.817046946514974337e+00 9.926753864447088915e+01 1.612080856123662613e+02 1.600272986832673996e+04
1.304648100123604992e+00 3.736233549547615662e-01 3.843064186184634856e+00 6.249702734839478069e+01 8.475624256837100745e+01 5.297013209742664912e+03
1.557498267008322168e+00 3.754259227316862901e-01 3.515384850038247411e+00 1.609084423305588984e+02 1.162187871581450906e+02 1.870058401116388995e+04
1.624836038762766943e+00 3.858498460782246453e-01 3.706196841252737961e+00 4.623067776456600342e+01 6.112722948870393935e+01 2.825953249132948713e+03
1.252230905925363569e+00 9.280471281122248950e-01 3.538300515527131651e+00 1.295743162901308381e+02 5.641854934601666116e+01 7.310394957591117418e+03
1.829551578857461447e+00 1.306533309727749614e+00 3.863592702911980759e+00 1.748204518430440260e+02 2.692080856123663466e+02 4.706307916655476583e+04
9.324712860726795949e-01 3.828590914417905888e-01 3.570332005233033179e+00 1.869774078478002934e+02 1.631771700356718497e+02 3.051044427320967225e+04
1.490252112359369718e+00 2.211570505567699296e-01 3.660473575606685515e+00 1.051747919143876686e+02 1.011082045184304548e+02 1.063403437106327328e+04
1.642764143365215368e+00 6.588519982224262383e-01 3.616643877785278960e+00 5.389298454221167134e+01 2.200237812128418824e+01 1.185773823982264958e+03
1.601240734185569226e+00 5.409574343582032596e-02 3.804857260730006185e+00 1.179310344827586619e+02 1.417740784780023944e+02 1.671956373775063184e+04
1.085990230136240742e+00 9.737669504667598730e-01 3.623671549782709000e+00 1.013650416171225004e+02 4.058026159334126959e+01 4.113419905242755704e+03
1.766866585101486642e+00 4.630062251385348993e-01 3.668326983777764561e+00 4.533174791914388635e+01 4.323424494649228222e+01 1.959883893388908518e+03
1.395435141139469648e+00 1.059040671078795293e-01 3.658676249541753744e+00 1.365517241379310747e+02 1.480665873959572139e+02 2.021874779613761348e+04
1.191837179942134783e+00 6.698587022400518398e-01 4.007942202986883196e+00 1.390344827586207259e+02 1.916432818073722046e+02 2.664502456025258289e+04
1.550196408030655393e+00 6.877313103553815976e-01 3.531506859688126276e+00 1.147205707491082478e+02 5.646135552913199973e+01 6.477278931570342138e+03
1.735964472283620053e+00 4.964919414202200731e-01 3.629729788445207550e+00 6.716290130796672031e+01 4.169322235434007951e+01 2.800237778195654755e+03
1.815297135312089249e+00 3.250096496411172819e-01 3.726652498040105232e+00 5.787395957193818674e+01 7.409750297265162544e+01 4.288315891420809749e+03
1.234318281065363010e+00 9.832721217719186946e-01 3.473572928757918454e+00 1.589393579072533100e+02 8.942211652794294707e+01 1.421269378365883495e+04
1.514170840031567877e+00 6.970527687640138970e-01 3.647619681662157998e+00 5.795957193816885678e+01 3.300356718192628591e+01 1.912872626297045372e+03
1.747510507237182376e+00 6.297190805395862512e-01 3.734670466534621980e+00 3.561474435196195998e+01 8.492746730083236173e+01 3.024670036378753593e+03
1.328736386244426138e+00 1.078827991993611901e+00 3.665868867567428691e+00 6.468014268727706906e+01 4.687277051129608907e+01 3.031737484818624125e+03
1.725637690241254685e+00 1.676441369820394489e-01 3.767579712547387771e+00 8.377170035671821324e+01 1.038478002378121516e+02 8.699506804226330132e+03
1.930424663359860737e+00 9.224830837530592076e-01 3.640465907366023934e+00 6.930321046373366300e+01 9.306064209274676102e+01 6.449401264843821082e+03
1.931274886138277358e+00 7.182320809582501964e-01 3.523973116964081775e+00 1.253365041617122699e+02 2.803804994054697275e+01 3.514191163059661903e+03
1.716714551549976653e+00 6.759437716991311129e-01 3.550295551770129787e+00 1.017931034482758861e+02 3.540071343638526713e+01 3.603548484972735423e+03
1.523388477383188944e+00 6.621752304807031475e-01 3.671457227318544181e+00 3.621403091557669995e+01 3.925326991676576682e+01 1.421519130303232259e+03
1.507380435027353638e+00 7.593041921202687838e-01 3.758937458766386630e+00 4.991200951248514883e+01 9.605707491082047511e+01 4.794401636690369742e+03
1.730584856599558075e+00 5.039371562387746639e-01 3.502463576216274355e+00 1.493079667063020395e+02 8.895124851367421570e+01 1.328113005156366853e+04
1.578563087392960584e+00 4.596862986678990071e-01 3.616501896663293358e+00 8.454221165279430750e+01 4.956956004756243317e+01 4.190720237076920057e+03
1.507842124386826521e+00 4.758688336284055964e-01 3.794311583735362259e+00 4.053745541022593102e+01 6.459453032104639192e+01 2.618497892633904939e+03
1.370558807520629419e+00 7.084557582457414737e-01 3.661652722321942832e+00 5.265160523186683861e+01 2.465636147443520088e+01 1.298197010806172329e+03
1.559208868959689021e+00 8.209606828389662825e-01 3.630248209217870059e+00 4.130796670630203238e+01 3.522948870392391285e+01 1.455258546461732521e+03
1.396587895449832084e+00 6.452002817719459937e-01 3.663198796224893972e+00 4.961236623067777884e+01 2.649702734839477358e+01 1.314580224832846397e+03
1.385780363644514068e+00 5.392076116390337459e-01 3.740954141042168946e+00 3.642806183115339991e+01 4.999762187871582597e+01 1.821316461208488136e+03
1.260723653352491924e+00 1.124284629065858132e+00 3.580825969971386247e+00 8.599762187871583308e+01 2.872294887039239697e+01 2.470105296197693406e+03
1.692312386889069487e+00 4.985149309860935629e-01 3.640521168075143255e+00 6.540784780023783185e+01 4.190725326991677235e+01 2.741063243604735362e+03
1.256169507199006663e+00 7.899280858209845047e-01 3.651149296245539411e+00 5.521997621878717410e+01 2.636860879904875787e+01 1.456073950805974619e+03
1.794570550674343901e+00 4.004014895464794166e-01 3.656427820278488117e+00 6.463733650416172338e+01 5.102497027348395875e+01 3.298118173682031284e+03
1.493154286941783537e+00 4.876747730180747142e-01 3.718835228010644922e+00 3.124851367419739034e+01 5.551961950059454409e+01 1.734905589150564765e+03
1.667023063275880457e+00 6.876666714338207642e-01 3.591404512217565514e+00 8.043281807372177639e+01 1.892033293697979346e+01 1.521815697014341822e+03
1.589602088339446606e+00 4.537150045545270682e-01 3.667759863417796584e+00 5.299405469678954717e+01 4.520332936979787064e+01 2.395507709100061675e+03
1.010336639783096402e+00 5.387461294430716530e-01 3.740522210740382825e+00 5.958620689655174374e+01 5.825921521997622676e+01 3.471445651728239682e+03
1.375015642989629860e+00 7.376597887130955655e-01 3.606899244163253027e+00 7.503923900118907397e+01 3.133412604042806748e+01 2.351288972841064151e+03
