# x y error
-1.195777694828544124e+00 -1.206117770060197714e+00 -6.895958588891910601e+00 -4.126226571228163387e+00 2.845428756357487288e+01
-6.064289342927482451e-01 -2.841844286851107348e-01 -2.845777671824935950e+01 -2.259878000664192754e+00 6.431110355338537943e+01
-9.049556287774667140e-01 -8.014533013245049853e-01 -9.824722288600586495e+00 -1.555240461420900999e+00 1.527980562545538668e+01
-1.166569953612096366e+00 -1.230310086871259534e+00 -6.928272874577158014e+00 -4.381545863550676323e+00 3.035654535515390151e+01
-7.461386876370478261e-01 -1.013008294024128952e+00 -8.365574934566927467e+00 -3.655075796517437414e+00 3.057681046728852081e+01
-8.661164121201694321e-01 -1.193579258598108428e+00 -4.190270828750916721e+00 -4.676845553206771200e+00 1.959724949217577716e+01
-1.126325706217523148e+00 -1.242682761821853887e+00 -6.571486883378640620e+00 -4.536628951370419216e+00 2.981239764868650610e+01
-1.243083037142881375e+00 -1.087589414728634241e+00 -5.453319036579208579e+00 -3.020139114328006968e+00 1.646978212528239283e+01
-5.510737400434360111e-01 -2.336611139588375963e-01 -2.997117909033731209e+01 -2.778585937351699897e+00 8.327749674626056731e+01
-1.216198063140970120e+00 -7.559354053980966714e-01 -4.390790204176223455e+00 -8.129792134229130163e-01 3.569621166496217857e+00
-7.966625427298239526e-01 -9.029989385425520876e-01 -1.025298721376996802e+01 -2.607131556382506599e+00 2.673088651220603751e+01
-9.242515151049041089e-01 -1.247699123042848690e+00 -4.266017879172911087e+00 -5.020151919755742931e+00 2.141605784584221084e+01
-1.239307305337227882e+00 -6.739599434674179435e-01 -4.469928432394612905e+00 -4.945828352902354452e-01 2.210749877638165106e+00
-8.470399711963825240e-01 -1.157981247990027107e+00 -4.506967997463809716e+00 -4.408252354031639619e+00 1.986785228436510309e+01
-9.871247274593277776e-01 -9.470256202118783051e-01 -5.722013927002732814e+00 -2.174221779125571796e+00 1.244092730054918228e+01
-1.237694440648424710e-01 -1.249941679949294615e+00 -6.233766260215620747e+00 -1.181615445770465200e+01 7.365914498393566134e+01
-9.800300196059177349e-01 -2.872412540793960467e-01 -1.048017442356174200e+01 -3.656094016464012664e-01 3.831650300148326860e+00
-1.126016061562329584e+00 -5.169879206862781906e-01 -7.204862415695845179e+00 -1.185042736291131993e-01 8.538069871697340218e-01
-1.015520254946305601e+00 -4.373945217606240998e-01 -1.044859757661940058e+01 -2.103114691383635160e-01 2.197459906774370975e+00
-1.228553750745094986e+00 -6.734849082912270912e-01 -4.617487592893029458e+00 -4.874570075964044791e-01 2.250826684645161002e+00
-1.088831049715888843e+00 -1.106832360754776534e+00 -4.921260771066713779e+00 -3.244131454979350959e+00 1.596521686557346165e+01
-1.085754698560780884e+00 1.171979341738844660e-01 -1.359087193154422391e+00 -1.749410968824335999e+00 2.377602043293025602e+00
-1.117137268106514147e+00 -5.796306118444700672e-01 -7.170764049614307467e+00 -2.456293844899506695e-01 1.761350359829428447e+00
-1.082010669520377721e+00 -1.245673204981486260e+00 -6.004270255092919228e+00 -4.618702482262250442e+00 2.773193793137106056e+01
-1.193868321683351441e+00 -1.070198285595863830e+00 -5.066731984929099930e+00 -2.855091960155298647e+00 1.446598575443277035e+01
-1.189818999729425286e+00 -1.210683917674260091e+00 -6.902900548507301615e+00 -4.173045711922897638e+00 2.880611953377861312e+01
-1.220470366168074916e+00 -1.035112645415568799e+00 -4.789827451167013805e+00 -2.569411763839717366e+00 1.230703899979093485e+01
-1.194377140232035117e+00 -7.546090483070764243e-01 -4.663432443090620438e+00 -8.037861147673818207e-01 3.748402244911969383e+00
-1.181614314732138071e+00 -1.238089765320181890e+00 -7.241238769894408733e+00 -4.460020438432068524e+00 3.229607291329575247e+01
-9.488004862944758866e-01 -1.220340118104700444e+00 -4.433695390429802430e+00 -4.651415000500176866e+00 2.062295724669367303e+01
-1.249986941752128766e+00 -1.180078087798688502e+00 -6.969471816913276996e+00 -3.884643629559474398e+00 2.707391429496645685e+01
-1.228475549899228136e+00 -7.839689314423283761e-01 -4.149005122439812787e+00 -9.491935522678952575e-01 3.938208910546339592e+00
-1.145781735761690845e+00 -2.601338175312215562e-01 -5.403308184040627182e+00 -1.343438837002183806e-01 7.259014062731922179e-01
-1.243425395513859222e+00 -7.459433067703693521e-01 -4.121718436723800671e+00 -7.808472974669390387e-01 3.218432702235436427e+00
-1.202919142948506881e+00 -6.653333383541726320e-01 -5.031635645810672131e+00 -4.523471570674837405e-01 2.276046079781870013e+00
-1.230812426485254463e+00 -3.740237981678848911e-01 -4.799817825862093379e+00 -1.231485479278914344e-02 5.910905955733256750e-02
-8.872714680799922427e-01 1.390218216394920603e-01 -3.752399099833128027e+00 -2.413847330574316441e+00 9.057718550381663292e+00
-1.199992770505533102e+00 -3.439677447666436017e-01 -5.140685370906087570e+00 -1.861740518787498647e-02 9.570622249354004962e-02
-9.671246342311194955e-01 5.014870462106912896e-02 -3.889708951352012889e+00 -1.592120520384043392e+00 6.192885439769038491e+00
-1.155997976245598746e+00 -7.567559809492534484e-01 -5.171354720680739092e+00 -8.224477022434861784e-01 4.253168807509879024e+00
-1.246887765258577474e+00 -4.974968109819255524e-01 -4.857378313573216921e+00 -8.056766501891503285e-02 3.913476288381093626e-01
-1.197818724769559973e+00 -8.322054912274401417e-02 -2.364177110991262154e+00 -6.255432848687078051e-01 1.478895116020885636e+00
-1.176957547766303680e+00 -7.517998184571388354e-01 -4.908581746731703888e+00 -7.929355201904205730e-01 3.892188820741906863e+00
-1.021275641637772402e+00 -1.248106160162738343e+00 -5.243099277888096488e+00 -4.753764244683271301e+00 2.492445787854911288e+01
-1.222750393358224441e+00 -5.190385254528071535e-01 -5.234495349961199473e+00 -9.805640401970183717e-02 5.132757908750459341e-01
-1.112053601886214160e+00 -9.577770798240918815e-01 -4.633880994218230853e+00 -2.022156833069029158e+00 9.370434116087102083e+00
-6.371439527958668858e-01 -1.091118886967866075e+00 -8.173950587836273485e+00 -4.991855597712164361e+00 4.080318099731314163e+01
-9.471339744758204837e-01 3.971894247535359135e-01 -1.117242123609198723e+00 -4.376881792113003655e+00 4.890036708206767280e+00
-1.143096291098018913e+00 9.085114937643945510e-02 -1.214852569028067597e+00 -1.524954797206232504e+00 1.852595253037667478e+00
-1.227438930986123777e+00 -1.192780950814049223e+00 -6.995603273026270941e+00 -3.998353293201704517e+00 2.797089338463721475e+01
-1.211985514758767923e+00 -8.666552947426220399e-02 -2.260231849792869951e+00 -6.139353459539832469e-01 1.387636222638797046e+00
-1.240337027975200845e+00 -3.070581945808332769e-01 -4.201152549049514739e+00 -6.587203446444772625e-02 2.767384655013920280e-01
-1.245568607541122530e+00 -2.841855478506611909e-01 -3.936931900331772649e+00 -9.867955705436906588e-02 3.884946960779547820e-01
-1.092195070259921241e+00 -3.760911833872357946e-01 -7.806707831408322917e+00 -6.803316273883099063e-02 5.311150243487088307e-01
-1.199137198593832165e+00 -1.992825375093412177e-01 -3.728651461004808265e+00 -2.493384317486989632e-01 9.296961078244340149e-01
-1.158463600223017975e+00 -1.067435743221319955e+00 -4.927339492878633820e+00 -2.839502386235889020e+00 1.399119224782321602e+01
-1.178437255099314962e+00 -3.316144897015989024e-01 -5.453423357473759836e+00 -2.920700580123021875e-02 1.592781676383004941e-01
-1.199218794624189011e+00 -1.011413074492595321e-01 -2.554103965035792179e+00 -5.564188958305013033e-01 1.421151708061520802e+00
-1.086353545974188206e+00 -1.028186504991862149e+00 -4.677896285823563538e+00 -2.582154659356201254e+00 1.207905169042438231e+01
-1.213804028909561739e+00 4.353874263407839784e-01 -4.973378128693649813e+00 -4.388437097461358682e+00 2.182535707966216521e+01
-1.204890300962497607e+00 6.489628672432568024e-02 -1.115683478401002349e+00 -1.353602976796301371e+00 1.510192477526048682e+00
-1.216368102991470357e+00 -3.062592095745082510e-01 -4.563771712920788204e+00 -5.628852567814849467e-02 2.568879812519495043e-01
-1.221907246761901655e+00 5.275369169197885455e-02 -1.117560597234662501e+00 -1.287786899758195380e+00 1.439179896804743342e+00
-1.120455975329643028e+00 -2.600099503669532908e-01 -5.954805700421739623e+00 -1.539299015593463549e-01 9.166226552709528796e-01
-1.198441681928139602e+00 -4.433147495086298129e-01 -5.638148746585008197e+00 -1.317942808655936382e-02 7.430757594694192836e-02
-1.221197420687848423e+00 -1.597200134020337892e-01 -2.975538881952797698e+00 -3.630869814953101016e-01 1.080379430970171084e+00
-1.234758477930668397e+00 -8.214765380536226402e-02 -2.012842084955559052e+00 -6.403745173750675646e-01 1.288972778705640865e+00
-1.108753295242856929e+00 -3.757488759721105964e-01 -7.362893513143653479e+00 -4.863496564939488037e-02 3.580940730918940051e-01
-1.215305605161530744e+00 -3.504929442174860021e-01 -4.916382288068637862e+00 -1.714735851797246149e-02 8.430296970492269504e-02
-1.236495031536632094e+00 -3.372275961606590045e-01 -4.483439483655810243e+00 -3.483113826304688049e-02 1.561633005492190363e-01
-1.057903496363788109e+00 -4.806783452738212503e-01 -9.104122813692042016e+00 -1.597122363793590516e-01 1.454039814847098766e+00
-1.243893410940411837e+00 -4.556422388981875571e-01 -4.874293896441535878e+00 -3.700747033821014109e-02 1.803852867922788594e-01
-9.936077613610572179e-01 -3.371197631951492468e-01 -1.060522471990249826e+01 -2.761242324582028895e-01 2.928359535829836879e+00
-1.163986256001413366e+00 -3.648661754396460566e-01 -5.991594056400703749e+00 -1.245024606144115413e-02 7.459682030245709528e-02
-1.037891257637465703e+00 -3.876165709415011484e-01 -9.500895575046076402e+00 -1.539344735643508322e-01 1.462515358734588045e+00
-1.171488265231980019e+00 -3.015187695170071791e-01 -5.325294715024815773e+00 -6.176687449973766036e-02 3.289268103370540097e-01
-1.213517893413248006e+00 -3.289953726270438139e-01 -4.793697741854567873e+00 -3.246931959297681691e-02 1.556481040124072512e-01
-1.238106314745489156e+00 -3.043136581821430653e-01 -4.211653689599874184e+00 -6.778493479850367098e-02 2.854866707434048911e-01
-1.212637836939906455e+00 -2.600553312808195905e-01 -4.192888889575397293e+00 -1.222741159804530686e-01 5.126817823770951632e-01
-1.249603408018196804e+00 -3.266842364626842965e-01 -4.215650393632145665e+00 -5.179137235230107938e-02 2.183343192437270652e-01
-1.180136873609980874e+00 -2.621898119150389839e-01 -4.760329940245030755e+00 -1.174672733674288205e-01 5.591829784099191514e-01
-1.217423287745597715e+00 -5.231717565518629875e-01 -5.320166967542172110e+00 -1.027119522823794345e-01 5.464447357044829312e-01
-1.220166773794781445e+00 -3.629489255787188284e-01 -4.912695460364563615e+00 -1.214793985605820692e-02 5.967912898363890439e-02
-1.217296386442300982e+00 -2.461984754346895343e-01 -3.980423742464677339e+00 -1.488689929754389851e-01 5.925616741562446110e-01
-1.192051515609613643e+00 -3.838206960310883709e-01 -5.537293315605834820e+00 -1.266245717896805198e-03 7.011573949624491132e-03
-1.249376854152479455e+00 -3.647009575702693240e-01 -4.460731125488075044e+00 -2.656407323893371364e-02 1.184951883166564385e-01
-1.217531560662294732e+00 -4.861089471019406361e-01 -5.340732092078560811e+00 -5.276086023200196595e-02 2.817816194467244184e-01
-1.244417747229014326e+00 -2.475391468664831507e-01 -3.616985974285459982e+00 -1.590552154362745441e-01 5.753004833699572051e-01
-1.199926439197627204e+00 -2.660955083271994148e-01 -4.458562098847743016e+00 -1.099605557669283001e-01 4.902659663106601617e-01
-1.246108132229996501e+00 -3.346215606178355451e-01 -4.321525496571021918e+00 -4.265658935498962967e-02 1.843415384943477286e-01
-1.202213312422106606e+00 -3.951833583016961526e-01 -5.402348729261994720e+00 -5.080733718006614922e-04 2.744789534519160787e-03
-1.232844257587544679e+00 -3.720890449546083723e-01 -4.756555476790912174e+00 -1.390143422903174046e-02 6.612294311734957797e-02
-1.199905456833987749e+00 -3.813626121198638863e-01 -5.376107196302630342e+00 -1.971059843333228170e-03 1.059662900808690245e-02
-1.197451084460195547e+00 -4.673656961080197014e-01 -5.695615662784153876e+00 -3.058216849773466584e-02 1.741842778976017136e-01
-1.234291776082567349e+00 -3.848126364919211007e-01 -4.799007782884316953e+00 -1.150698656868027678e-02 5.522211810064194676e-02
-1.209886875320006938e+00 -4.631472470189095247e-01 -5.460335825139664756e+00 -2.856403964758191458e-02 1.559692489984012831e-01
-1.138246272144231019e+00 -4.937565790519085063e-01 -6.950561850725859969e+00 -7.745235125975974411e-02 5.383373579151050636e-01
-1.177810296832446868e+00 -4.306757445932256623e-01 -6.012669020043543533e+00 -8.377996886932354351e-03 5.037412233207941986e-02
-1.241401024657287966e+00 -3.353249550435837278e-01 -4.395994117190005213e+00 -3.911876427498204439e-02 1.719658576245635950e-01
